id,CPU (cores),Memory (GB),Executor,Arrival Time (T_A),Start Time (T_S),Finish Time (T_F),Waiting Time (T_W),Estimated Finish Time (T_est),Deadline Violation Time (T_D),Deadline Satisfied,Placement List
job-8990,3,10,6,449196,554235,554267,105039,32,449515,false,L-s-0 C-s-2 L-l-0 C-s-0 L-l-0 L-m-0 
job-8989,6,11,1,449150,554235,554292,105085,57,449208,false,L-l-0 
job-8987,5,7,1,449050,554116,554350,105066,234,449482,false,L-m-0 
job-8992,1,7,7,449287,554235,554449,104948,214,449618,false,C-m-0 C-m-1 C-m-1 C-m-0 C-m-0 C-m-1 C-m-1 
job-8993,5,10,4,449337,554235,554500,104898,265,449670,false,C-l-0 C-l-0 C-l-1 C-l-1 
job-8994,6,5,8,449375,554500,554544,105125,44,449464,false,L-l-0 L-l-0 C-l-0 C-l-1 C-l-1 C-m-1 C-l-0 L-m-0 
job-8991,5,4,1,449231,554235,554565,105004,330,449854,false,C-m-0 
job-8995,2,12,2,449435,554544,554571,105109,27,449546,false,L-s-0 C-m-0 
job-8996,3,12,3,449485,554544,554639,105059,95,449808,false,L-l-0 L-l-0 L-l-0 
job-8997,2,9,6,449525,554639,554653,105114,14,449693,false,L-s-0 L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 
job-8999,5,10,3,449629,554639,554709,105010,70,449906,false,C-l-0 C-l-0 L-m-0 
job-8998,1,7,6,449581,554639,554817,105058,178,449875,false,L-m-0 C-s-1 L-m-0 L-m-0 C-s-1 L-s-0 
job-9001,6,7,4,449730,554817,554852,105087,35,449989,false,L-m-0 C-l-0 C-l-0 C-m-0 
job-9000,5,10,2,449679,554817,554882,105138,65,449830,false,L-l-0 L-l-0 
job-9003,5,8,3,449810,554817,554913,105007,96,450117,false,C-m-1 C-l-2 C-l-2 
job-9002,6,12,2,449774,554817,554988,105043,171,450101,false,C-l-1 C-l-1 
job-9004,5,6,5,449858,554988,554999,105130,11,449886,false,L-l-0 L-l-0 C-l-0 L-m-0 C-l-0 
job-9005,1,9,1,449907,554999,555035,105092,36,449977,false,L-s-0 
job-9007,1,6,7,450018,554999,555075,104981,76,450330,false,C-l-0 L-s-0 C-l-0 C-l-0 C-l-0 C-l-0 C-l-0 
job-9006,4,10,7,449961,554999,555110,105038,111,450358,false,L-m-0 L-l-0 L-l-0 C-m-0 L-m-0 L-l-0 C-m-0 
job-9008,6,9,4,450068,554999,555238,104931,239,450352,false,C-m-1 C-l-2 C-l-0 C-l-2 
job-9010,4,9,8,450193,555075,555311,104882,236,450678,false,L-s-0 C-l-1 C-l-0 C-s-1 C-l-1 C-l-1 C-s-2 C-s-0 
job-9009,5,6,1,450130,554999,555416,104869,417,450678,false,C-m-2 
job-9012,6,5,8,450302,555311,555478,105009,167,450583,false,L-l-0 L-l-0 C-l-0 C-l-0 C-l-1 C-l-2 C-l-2 C-l-1 
job-9011,5,12,1,450244,555311,555516,105067,205,450599,false,L-m-0 
job-9013,1,7,3,450356,555516,555526,105160,10,450393,false,L-m-0 L-m-0 L-m-0 
job-9014,2,5,5,450424,555516,555564,105092,48,450611,false,L-m-0 L-l-0 L-m-0 L-l-0 L-l-0 
job-9015,6,6,8,450480,555516,555875,105036,359,450867,false,L-l-0 C-l-1 C-l-0 C-l-2 C-l-0 C-m-0 C-l-2 C-l-1 
job-9016,4,5,1,450539,555875,555900,105336,25,450645,false,L-s-0 
job-9018,4,12,3,450636,555875,555961,105239,86,450870,false,C-l-0 C-l-0 C-l-0 
job-9017,5,8,3,450594,555875,555979,105281,104,450749,false,L-l-0 L-m-0 L-l-0 
job-9020,4,9,8,450732,555961,556008,105229,47,451041,false,L-s-0 C-l-0 C-m-2 C-l-0 C-l-0 C-m-2 C-m-1 C-m-1 
job-9019,5,4,5,450682,555875,556024,105193,149,451062,false,C-m-0 C-l-1 C-l-1 C-l-2 C-l-2 
job-9021,4,10,2,450791,555961,556595,105170,634,451707,false,C-s-2 C-s-1 
job-9022,4,6,7,450844,556595,556677,105751,82,450967,false,L-l-0 L-m-0 L-s-0 L-l-0 L-m-0 L-l-0 C-s-1 
job-9023,4,5,5,450905,556595,556837,105690,242,451209,false,C-m-0 C-l-1 C-l-1 C-m-0 C-l-1 
job-9026,5,8,6,451075,556837,556886,105762,49,451386,false,C-l-0 C-l-1 C-l-0 C-l-2 C-l-2 C-l-1 
job-9024,3,11,5,450961,556837,556922,105876,85,451232,false,L-l-0 L-s-0 L-l-0 L-l-0 L-l-0 
job-9027,6,9,5,451124,556886,557095,105762,209,451482,false,C-l-0 C-l-2 C-l-0 C-m-0 C-l-2 
job-9025,3,4,2,451019,556837,557129,105818,292,451569,false,L-m-0 L-m-0 
job-9029,6,5,7,451217,557129,557272,105912,143,451443,false,C-l-0 C-l-1 L-l-0 L-m-0 C-l-1 L-l-0 C-l-0 
job-9028,2,4,1,451165,557129,557279,105964,150,451437,false,L-s-0 
job-9030,4,12,4,451278,557129,557347,105851,218,451684,false,C-s-1 C-l-2 C-l-2 C-l-2 
job-9031,3,5,1,451330,557272,557356,105942,84,451610,false,L-m-0 
job-9032,6,8,5,451382,557272,557359,105890,87,451506,false,C-l-0 L-l-0 L-l-0 C-m-0 C-l-0 
job-9033,5,12,2,451434,557347,557369,105913,22,451562,false,C-m-1 L-m-0 
job-9034,6,5,8,451484,557359,557386,105875,27,451769,false,L-l-0 C-l-1 C-l-0 C-l-1 C-l-0 L-l-0 C-l-2 C-l-2 
job-9035,2,8,6,451532,557386,557398,105854,12,451751,false,L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 
job-9037,6,7,1,451638,557386,557432,105748,46,451930,false,C-m-0 
job-9036,4,8,4,451587,557386,557486,105799,100,451892,false,L-m-0 L-m-0 L-s-0 C-s-1 
job-9038,1,7,8,451698,557486,557507,105788,21,451962,false,L-l-0 L-s-0 L-s-0 L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 
job-9039,3,8,3,451745,557486,557536,105741,50,451871,false,C-s-1 L-m-0 L-m-0 
job-9040,2,8,6,451788,557486,557607,105698,121,451978,false,C-l-1 C-l-1 L-m-0 C-l-1 C-l-1 C-l-1 
job-9041,6,4,8,451833,557486,557737,105653,251,452305,false,C-l-2 C-l-2 L-l-0 C-l-0 C-l-0 C-m-0 C-m-2 C-m-1 
job-9042,1,7,2,451877,557737,557768,105860,31,451961,false,L-s-0 L-s-0 
job-9043,3,8,2,451925,557737,558158,105812,421,452425,false,L-m-0 L-m-0 
job-9044,4,5,6,451966,558158,558186,106192,28,452177,false,L-m-0 L-s-0 L-l-0 L-l-0 L-m-0 L-l-0 
job-9045,1,4,4,452010,558158,558265,106148,107,452415,false,C-s-1 C-s-1 C-s-1 C-s-1 
job-9046,1,4,1,452052,558158,558396,106106,238,452536,false,C-s-2 
job-9048,1,9,3,452160,558396,558412,106236,16,452247,false,L-m-0 L-l-0 L-l-0 
job-9047,2,4,7,452095,558396,558418,106301,22,452253,false,L-s-0 L-s-0 L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 
job-9050,4,6,4,452243,558396,558429,106153,33,452382,false,C-s-2 C-l-0 C-l-0 C-l-0 
job-9049,4,7,8,452202,558396,558432,106194,36,452358,false,L-m-0 C-l-2 C-l-1 C-l-2 C-l-1 C-l-1 C-s-1 C-l-2 
job-9051,5,6,2,452301,558412,558436,106111,24,452384,false,C-m-0 C-m-1 
job-9053,6,12,4,452419,558436,558451,106017,15,452731,false,L-m-0 L-l-0 L-l-0 C-m-0 
job-9054,2,8,8,452475,558436,558481,105961,45,452662,false,C-l-0 C-l-0 C-l-0 L-m-0 C-m-0 C-l-0 C-l-0 C-l-0 
job-9052,1,6,2,452358,558436,558534,106078,98,452637,false,L-s-0 L-s-0 
job-9055,2,10,6,452522,558436,558563,105914,127,452775,false,C-m-2 C-m-2 C-m-2 C-m-1 C-m-1 C-m-1 
job-9056,1,12,8,452570,558534,558571,105964,37,452773,false,L-m-0 L-l-0 L-l-0 L-s-0 L-l-0 L-l-0 C-s-1 L-m-0 
job-9057,2,12,6,452608,558534,558600,105926,66,452717,false,C-m-0 C-l-0 C-l-0 C-m-0 C-l-0 C-l-0 
job-9059,6,4,1,452700,558534,558712,105834,178,452894,false,C-l-1 
job-9058,2,8,3,452656,558534,558748,105878,214,453144,false,C-s-2 C-m-0 L-m-0 
job-9060,4,4,6,452759,558563,558763,105804,200,452961,false,C-m-1 C-l-2 C-l-2 C-m-1 C-l-1 C-l-2 
job-9061,4,6,1,452812,558763,558795,105951,32,452918,false,L-s-0 
job-9062,1,9,3,452860,558763,558881,105903,118,453112,false,L-m-0 L-m-0 L-m-0 
job-9064,3,12,2,452954,558763,558904,105809,141,453309,false,C-m-0 C-m-0 
job-9066,3,4,7,453051,558763,558908,105712,145,453431,false,C-l-0 C-l-0 C-l-2 C-l-2 C-l-2 C-l-0 C-l-0 
job-9063,4,4,4,452905,558763,558941,105858,178,453362,false,L-l-0 L-l-0 L-l-0 L-m-0 
job-9065,2,12,5,452999,558763,559024,105764,261,453314,false,C-s-1 C-l-1 C-l-1 C-l-1 C-l-1 
job-9067,4,4,2,453105,558763,559042,105658,279,453682,false,C-m-1 C-m-1 
job-9068,4,11,3,453153,559024,559104,105871,80,453492,false,L-s-0 L-m-0 L-m-0 
job-9069,3,12,8,453201,559024,559172,105823,148,453509,false,C-l-0 L-l-0 C-l-0 L-l-0 L-l-0 C-l-0 C-l-0 L-l-0 
job-9070,3,6,6,453252,559172,559185,105920,13,453424,false,L-m-0 L-l-0 L-l-0 L-m-0 L-l-0 L-l-0 
job-9071,1,11,3,453292,559172,559277,105880,105,453628,false,C-s-1 L-m-0 L-s-0 
job-9072,2,5,2,453336,559277,559318,105941,41,453533,false,L-s-0 L-s-0 
job-9074,5,4,3,453447,559318,559348,105871,30,453589,false,L-l-0 L-l-0 C-m-0 
job-9076,4,8,8,453536,559318,559488,105782,170,453941,false,C-s-0 C-l-1 C-l-1 C-l-0 C-l-1 C-l-0 C-s-1 C-l-0 
job-9075,4,11,1,453491,559318,559489,105827,171,453955,false,L-s-0 
job-9073,3,8,2,453399,559277,559502,105878,225,453689,false,L-m-0 L-m-0 
job-9077,3,6,3,453597,559318,559576,105721,258,454011,false,C-m-1 C-m-1 C-m-0 
job-9078,6,4,7,453650,559488,559583,105838,95,453929,false,C-l-0 C-l-1 L-l-0 C-m-2 C-l-1 L-l-0 C-l-0 
job-9079,4,7,4,453693,559488,559609,105795,121,454072,false,C-l-2 C-m-0 C-l-2 C-l-2 
job-9080,4,8,2,453741,559576,559613,105835,37,454037,false,L-s-0 C-m-0 
job-9081,6,5,5,453782,559583,559727,105801,144,454154,false,L-l-0 C-l-1 L-l-0 L-m-0 C-l-1 
job-9083,6,12,7,453875,559727,559876,105852,149,454057,false,L-l-0 C-l-1 C-l-2 L-m-0 C-l-1 C-l-2 L-l-0 
job-9082,3,8,6,453825,559583,559883,105758,300,454287,false,C-m-1 C-l-0 C-l-0 C-m-1 C-l-0 C-l-0 
job-9084,3,7,1,453929,559876,559916,105947,40,454007,false,L-s-0 
job-9086,4,6,8,454018,559876,560172,105858,296,454447,false,C-s-0 C-l-2 C-l-1 C-l-2 C-l-2 C-l-1 C-s-2 C-l-1 
job-9087,5,9,5,454062,560172,560182,106110,10,454140,false,C-m-0 C-l-1 C-l-0 C-l-0 C-l-1 
job-9085,4,8,6,453975,559876,560193,105901,317,454359,false,L-m-0 L-l-0 L-l-0 L-m-0 C-s-1 L-l-0 
job-9088,5,10,8,454110,560182,560251,106072,69,454271,false,C-m-1 C-l-2 C-l-1 C-l-1 C-l-2 C-l-0 C-l-0 C-m-0 
job-9089,5,11,6,454144,560251,560321,106107,70,454365,false,L-m-0 C-l-0 C-l-0 C-m-0 L-l-0 L-l-0 
job-9090,6,4,5,454189,560251,560387,106062,136,454401,false,C-m-1 C-l-1 C-l-2 C-l-2 C-l-1 
job-9092,4,4,7,454279,560321,560418,106042,97,454593,false,C-m-0 C-l-0 C-m-0 L-m-0 C-l-0 C-l-0 L-m-0 
job-9091,1,9,8,454238,560321,560421,106083,100,454492,false,C-m-1 C-m-1 L-l-0 L-l-0 L-l-0 L-l-0 L-s-0 L-l-0 
job-9093,1,11,4,454332,560321,560435,105989,114,454725,false,C-m-2 C-s-1 C-s-2 C-m-2 
job-9094,4,10,5,454381,560387,560537,106006,150,454558,false,C-l-1 C-m-2 C-l-1 C-l-1 C-m-1 
job-9095,2,6,2,454427,560387,560644,105960,257,454809,false,L-s-0 C-s-0 
job-9097,5,9,7,454523,560644,560675,106121,31,454627,false,C-m-1 L-l-0 C-l-1 C-l-2 L-l-0 C-l-2 C-l-1 
job-9096,5,6,4,454479,560418,560711,105939,293,455030,false,L-m-0 C-l-0 C-m-0 C-l-0 
job-9098,2,6,1,454578,560711,560778,106133,67,454880,false,L-s-0 
job-9101,1,8,7,454731,560711,560863,105980,152,455104,false,L-l-0 C-l-0 C-l-0 C-l-0 C-l-0 C-l-0 C-l-0 
job-9102,4,12,3,454786,560863,560927,106077,64,455104,false,C-m-1 C-m-1 C-s-2 
job-9103,3,11,8,454837,560863,560938,106026,75,454973,false,C-l-1 C-l-2 C-l-1 C-l-1 C-l-2 C-l-1 C-l-2 C-l-2 
job-9099,2,6,4,454628,560711,560944,106083,233,454869,false,L-m-0 L-m-0 L-s-0 L-m-0 
job-9100,2,10,5,454679,560711,560983,106032,272,455075,false,L-l-0 L-m-0 L-l-0 L-l-0 L-l-0 
job-9105,4,7,5,454944,560863,561081,105919,218,455390,false,C-m-0 C-l-0 C-l-0 C-m-0 C-l-0 
job-9104,3,4,2,454877,560863,561100,105986,237,455151,false,C-s-1 L-l-0 
job-9106,3,11,7,454995,561081,561105,106086,24,455300,false,L-s-0 L-m-0 L-l-0 L-l-0 L-l-0 L-m-0 C-s-2 
job-9107,1,10,2,455037,561105,561148,106068,43,455198,false,L-m-0 L-m-0 
job-9108,4,7,6,455086,561105,561211,106019,106,455413,false,L-s-0 L-l-0 L-m-0 C-s-1 L-l-0 L-l-0 
job-9109,5,4,2,455124,561105,561328,105981,223,455444,false,C-l-0 C-l-0 
job-9110,1,11,8,455165,561328,561355,106163,27,455448,false,L-s-0 L-l-0 L-l-0 L-l-0 L-l-0 L-m-0 C-s-1 L-m-0 
job-9112,4,6,6,455249,561328,561407,106079,79,455610,false,C-l-1 C-l-0 C-l-0 C-l-1 C-l-0 C-l-1 
job-9111,1,7,5,455200,561328,561528,106128,200,455631,false,C-m-0 L-m-0 C-m-0 C-m-0 C-m-0 
job-9114,6,7,1,455328,561328,561565,106000,237,455566,false,C-l-2 
job-9113,2,10,6,455295,561328,561726,106033,398,455791,false,C-m-2 C-m-1 C-m-2 C-m-2 C-m-1 C-m-1 
job-9115,6,4,4,455367,561726,561816,106359,90,455755,false,L-m-0 L-l-0 L-l-0 C-m-0 
job-9118,5,9,6,455526,561816,561850,106290,34,455707,false,C-l-2 C-l-0 C-l-1 C-l-2 C-l-1 C-l-0 
job-9117,1,10,7,455484,561816,561931,106332,115,455866,false,L-m-0 L-l-0 L-l-0 L-m-0 L-l-0 L-l-0 L-m-0 
job-9116,1,5,2,455424,561816,561952,106392,136,455650,false,L-s-0 L-s-0 
job-9119,1,7,4,455571,561850,562092,106279,242,455862,false,C-m-0 L-l-0 C-m-0 C-m-0 
job-9120,2,5,7,455629,562092,562170,106463,78,455863,false,L-l-0 L-l-0 L-s-0 L-l-0 L-l-0 L-s-0 L-l-0 
job-9121,6,12,2,455678,562092,562184,106414,92,456043,false,L-m-0 C-m-0 
job-9122,3,7,5,455724,562170,562184,106446,14,455994,false,L-l-0 L-l-0 L-l-0 L-s-0 L-l-0 
job-9123,2,5,8,455771,562170,562191,106399,21,455994,false,C-l-0 C-l-0 C-l-0 L-m-0 C-l-0 C-m-0 C-l-0 C-l-0 
job-9124,1,8,2,455820,562170,562228,106350,58,456137,false,L-s-0 C-s-1 
job-9125,1,5,2,455869,562170,562269,106301,99,456115,false,C-s-0 C-s-1 
job-9126,6,8,3,455903,562269,562282,106366,13,456207,false,L-l-0 L-l-0 L-m-0 
job-9127,4,7,7,455952,562269,562292,106317,23,455992,false,L-s-0 C-l-2 C-l-1 C-l-2 C-l-1 C-l-2 C-l-1 
job-9128,1,7,7,456010,562269,562330,106259,61,456323,false,C-l-0 L-m-0 L-m-0 C-l-0 C-l-0 C-l-0 C-l-0 
job-9129,5,7,7,456071,562282,562468,106211,186,456356,false,C-m-0 L-l-0 C-m-2 C-m-1 C-l-0 L-l-0 L-m-0 
job-9130,1,4,6,456106,562468,562496,106362,28,456327,false,L-m-0 L-m-0 L-m-0 L-m-0 L-m-0 L-m-0 
job-9134,5,7,7,456310,562496,562510,106186,14,456495,false,C-m-0 C-l-1 C-l-1 C-l-2 C-l-0 C-l-2 C-l-0 
job-9132,3,5,4,456209,562496,562511,106287,15,456515,false,L-l-0 L-l-0 L-l-0 L-l-0 
job-9131,2,7,1,456160,562496,562553,106336,57,456473,false,L-s-0 
job-9135,2,11,5,456352,562496,562573,106144,77,456477,false,C-s-1 C-l-0 C-l-1 C-m-0 C-l-2 
job-9133,1,4,8,456261,562496,562647,106235,151,456552,false,L-m-0 L-m-0 L-m-0 L-m-0 L-m-0 L-s-0 L-m-0 L-s-0 
job-9136,4,10,2,456392,562496,562663,106104,167,456684,false,C-m-1 C-m-1 
job-9137,2,6,1,456429,562647,562669,106218,22,456668,false,L-s-0 
job-9138,5,11,4,456485,562647,562719,106162,72,456806,false,L-m-0 L-l-0 L-l-0 C-m-0 
job-9139,3,4,6,456526,562647,562727,106121,80,456860,false,C-l-0 C-m-0 L-m-0 C-l-0 C-l-0 C-l-0 
job-9140,3,9,7,456577,562647,562778,106070,131,456914,false,C-l-1 C-l-2 C-l-2 C-l-1 C-l-2 C-l-2 C-l-1 
job-9141,1,12,3,456614,562727,562789,106113,62,456948,false,L-m-0 L-m-0 C-l-1 
job-9143,5,11,7,456717,562789,562806,106072,17,456849,false,C-m-0 L-l-0 C-l-1 C-l-0 C-l-1 L-l-0 C-l-0 
job-9144,1,7,7,456768,562806,562830,106038,24,457016,false,L-l-0 L-l-0 L-m-0 L-l-0 L-l-0 L-l-0 L-m-0 
job-9142,6,12,1,456671,562789,562838,106118,49,456779,false,L-m-0 
job-9145,1,9,6,456815,562806,562897,105991,91,456913,false,L-l-0 C-l-0 C-l-0 C-l-0 C-l-0 C-l-0 
job-9146,6,5,1,456853,562897,562920,106044,23,457103,false,L-m-0 
job-9148,3,5,3,456940,562897,562967,105957,70,457059,false,L-s-0 L-l-0 L-l-0 
job-9147,3,10,2,456893,562897,562971,106004,74,457156,false,L-l-0 L-l-0 
job-9150,2,10,7,457057,562967,562980,105910,13,457301,false,L-m-0 L-l-0 L-m-0 C-m-0 C-l-0 L-l-0 L-m-0 
job-9149,5,10,3,457001,562897,562981,105896,84,457151,false,C-l-0 C-l-0 C-m-0 
job-9151,5,7,5,457109,562967,563120,105858,153,457310,false,C-m-1 C-l-1 C-l-1 C-l-2 C-l-2 
job-9152,2,9,4,457155,562967,563156,105812,189,457536,false,L-s-0 C-l-2 C-l-1 C-m-1 
job-9153,6,11,8,457213,563120,563276,105907,156,457582,false,L-l-0 L-l-0 C-l-0 C-l-2 C-l-1 C-m-1 C-l-0 L-m-0 
job-9154,3,10,2,457265,563276,563432,106011,156,457688,false,L-m-0 L-m-0 
job-9155,2,7,1,457307,563432,563458,106125,26,457494,false,L-s-0 
job-9157,4,4,8,457396,563432,563516,106036,84,457729,false,C-m-0 C-l-1 L-l-0 C-l-1 C-l-1 L-l-0 L-l-0 C-m-0 
job-9156,6,5,1,457357,563432,563573,106075,141,457637,false,L-m-0 
job-9158,2,12,6,457446,563573,563592,106127,19,457502,false,L-m-0 L-l-0 L-l-0 L-l-0 L-m-0 L-l-0 
job-9159,6,12,1,457509,563573,563694,106064,121,457794,false,C-m-0 
job-9160,2,8,8,457567,563573,563928,106006,355,457963,false,C-m-0 L-m-0 L-s-0 C-m-1 C-m-1 C-m-1 L-s-0 C-m-1 
job-9161,6,12,1,457614,563928,564077,106314,149,457894,false,L-m-0 
job-9162,5,10,1,457657,563928,564099,106271,171,457982,false,L-l-0 
job-9163,1,6,2,457707,564099,564148,106392,49,457998,false,L-s-0 L-s-0 
job-9165,2,12,6,457825,564148,564167,106323,19,457954,false,L-m-0 C-l-2 C-l-2 L-m-0 C-l-2 C-l-2 
job-9166,2,12,8,457872,564148,564167,106276,19,457945,false,C-l-0 C-l-1 C-l-0 C-l-1 C-l-1 C-l-0 C-l-0 C-l-1 
job-9167,4,6,7,457920,564148,564174,106228,26,458041,false,C-m-1 C-m-1 C-m-2 C-m-0 C-m-2 L-s-0 C-m-0 
job-9164,2,8,7,457761,564099,564181,106338,82,458071,false,L-l-0 L-l-0 L-l-0 L-m-0 L-l-0 L-l-0 L-l-0 
job-9168,6,5,6,457968,564167,564235,106199,68,458304,false,C-l-0 C-l-0 L-m-0 C-l-2 C-l-2 C-l-1 
job-9169,4,8,5,458023,564174,564280,106151,106,458246,false,C-m-1 C-l-1 L-s-0 C-m-1 C-s-1 
job-9170,5,5,4,458075,564181,564339,106106,158,458336,false,C-m-2 L-l-0 L-l-0 C-m-0 
job-9171,1,12,3,458125,564339,564528,106214,189,458418,false,L-l-0 L-l-0 L-l-0 
job-9172,2,4,3,458175,564528,564749,106353,221,458625,false,L-m-0 L-m-0 L-m-0 
job-9173,4,5,1,458237,564749,564800,106512,51,458530,false,L-s-0 
job-9177,1,12,8,458434,564749,564823,106315,74,458679,false,C-l-0 C-l-1 C-l-1 C-l-1 C-l-0 C-l-1 C-l-0 C-l-0 
job-9175,4,11,2,458331,564749,564865,106418,116,458484,false,C-m-0 C-m-0 
job-9179,4,9,6,458552,564800,564889,106248,89,458872,false,C-m-2 C-m-1 C-m-2 C-m-1 C-s-0 L-s-0 
job-9178,2,8,8,458498,564749,564924,106251,175,458812,false,C-s-1 C-l-2 C-l-2 C-l-2 C-l-2 C-l-2 C-s-1 C-l-2 
job-9181,5,6,4,458661,564924,564948,106263,24,458860,false,C-l-1 C-l-0 C-l-0 C-l-1 
job-9176,4,12,1,458371,564749,564963,106378,214,458829,false,C-s-2 
job-9180,1,11,1,458605,564924,564968,106319,44,458859,false,L-s-0 
job-9174,2,10,7,458288,564749,564972,106461,223,458667,false,L-m-0 L-l-0 L-l-0 L-m-0 L-l-0 L-l-0 L-m-0 
job-9182,6,9,1,458716,564963,564973,106247,10,458744,false,C-m-0 
job-9183,6,12,1,458774,564963,565088,106189,125,458960,false,C-m-1 
job-9184,6,10,2,458823,565088,565114,106265,26,459022,false,L-l-0 L-l-0 
job-9185,3,9,5,458874,565088,565356,106214,268,459370,false,L-s-0 C-m-1 L-m-0 L-m-0 C-m-1 
job-9186,1,5,8,458932,565356,565455,106424,99,459080,false,L-s-0 L-m-0 L-s-0 L-s-0 L-m-0 L-m-0 L-m-0 L-m-0 
job-9187,4,6,7,458979,565356,565608,106377,252,459322,false,L-l-0 C-l-1 C-l-1 C-s-1 C-l-1 L-l-0 L-l-0 
job-9188,2,7,2,459013,565608,565633,106595,25,459291,false,L-s-0 L-s-0 
job-9189,5,8,5,459056,565608,565652,106552,44,459294,false,L-m-0 L-l-0 C-l-0 C-l-0 L-l-0 
job-9190,1,11,3,459099,565652,565721,106553,69,459241,false,L-l-0 L-l-0 L-l-0 
job-9192,5,10,3,459192,565721,565753,106529,32,459424,false,L-l-0 L-l-0 C-m-0 
job-9191,5,12,1,459147,565721,565837,106574,116,459348,false,L-m-0 
job-9194,4,9,2,459303,565721,565903,106418,182,459774,false,C-m-1 C-m-1 
job-9193,4,12,7,459244,565721,565958,106477,237,459767,false,L-s-0 C-l-2 C-s-1 C-s-0 C-l-2 C-l-2 C-s-2 
job-9195,3,4,3,459347,565721,566021,106374,300,459702,false,C-m-2 L-m-0 C-m-0 
job-9196,4,9,6,459407,565903,566021,106496,118,459661,false,C-m-0 L-l-0 L-m-0 C-m-2 L-l-0 L-l-0 
job-9197,1,9,6,459464,565903,566190,106439,287,459878,false,C-m-0 C-m-1 C-m-1 C-m-2 C-m-1 L-m-0 
job-9198,6,4,6,459521,565958,566292,106437,334,459967,false,C-l-1 C-l-0 C-l-2 C-l-2 C-l-0 C-l-1 
job-9199,6,6,5,459572,566292,566304,106720,12,459648,false,L-m-0 C-l-0 L-l-0 L-l-0 C-l-0 
job-9202,6,10,7,459704,566292,566332,106588,40,459848,false,C-m-1 C-l-2 C-l-1 C-m-2 C-l-1 C-l-2 C-m-0 
job-9200,1,8,5,459616,566292,566382,106676,90,459838,false,C-s-1 L-m-0 L-m-0 C-s-1 L-s-0 
job-9201,3,6,2,459665,566292,566392,106627,100,459856,false,L-s-0 C-s-2 
job-9203,1,9,8,459753,566382,566415,106629,33,459819,false,L-m-0 C-s-2 L-l-0 L-s-0 L-l-0 L-l-0 L-l-0 L-l-0 
job-9204,6,12,7,459811,566382,566495,106571,113,460147,false,C-l-0 L-m-0 C-l-1 C-l-0 C-l-1 C-l-2 C-l-2 
job-9205,3,6,4,459867,566382,566497,106515,115,460000,false,C-m-0 C-m-1 C-m-1 C-m-0 
job-9206,1,11,8,459916,566495,566518,106579,23,460135,false,L-m-0 L-l-0 L-l-0 L-l-0 L-l-0 C-m-0 C-m-1 L-m-0 
job-9207,1,9,3,459962,566518,566641,106556,123,460122,false,L-m-0 L-m-0 L-m-0 
job-9208,3,4,1,460024,566641,566679,106617,38,460204,false,L-s-0 
job-9209,1,8,6,460075,566641,566953,106566,312,460480,false,L-l-0 L-s-0 L-l-0 L-l-0 L-l-0 L-l-0 
job-9210,6,9,1,460114,566953,567005,106839,52,460267,false,L-m-0 
job-9211,4,10,7,460165,566953,567402,106788,449,460885,false,C-l-0 C-l-0 L-l-0 L-l-0 C-l-0 L-l-0 L-s-0 
job-9213,3,11,6,460258,567402,567447,107144,45,460349,false,C-s-0 C-l-0 C-l-0 C-s-2 C-l-0 C-l-0 
job-9214,4,8,7,460296,567402,567489,107106,87,460574,false,C-m-0 C-l-1 C-m-0 C-m-1 C-l-1 C-l-1 C-m-1 
job-9212,4,7,7,460207,567402,567522,107195,120,460444,false,L-l-0 L-m-0 L-s-0 L-l-0 L-m-0 L-l-0 C-s-1 
job-9215,5,12,6,460350,567489,567526,107139,37,460684,false,C-l-0 C-l-1 C-l-2 C-l-2 C-l-1 C-l-0 
job-9216,4,7,6,460396,567489,568040,107093,551,461200,false,C-m-1 C-m-2 C-m-0 C-m-1 C-m-0 C-m-2 
job-9218,3,4,7,460491,568040,568051,107549,11,460603,false,L-m-0 C-l-1 C-l-1 L-m-0 C-l-1 C-l-1 C-s-1 
job-9217,2,8,8,460438,568040,568100,107602,60,460520,false,L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 L-s-0 L-l-0 L-s-0 
job-9219,5,4,2,460541,568040,568123,107499,83,460879,false,C-l-0 C-l-0 
job-9220,2,10,1,460590,568123,568370,107533,247,460843,false,L-s-0 
job-9222,5,7,2,460690,568370,568401,107680,31,460801,false,L-l-0 L-l-0 
job-9223,2,8,5,460740,568370,568413,107630,43,460948,false,L-s-0 C-s-1 L-s-0 C-s-1 L-l-0 
job-9221,1,5,6,460648,568370,568421,107722,51,460760,false,L-m-0 L-m-0 L-m-0 L-m-0 L-m-0 L-m-0 
job-9224,5,9,7,460794,568370,568495,107576,125,460981,false,C-m-0 C-l-1 C-l-0 C-l-2 C-l-1 C-l-2 C-l-0 
job-9225,4,12,2,460834,568495,568530,107661,35,461064,false,L-m-0 L-m-0 
job-9226,5,10,1,460883,568495,568575,107612,80,461034,false,L-l-0 
job-9227,1,8,3,460948,568575,569160,107627,585,461696,false,L-m-0 L-m-0 L-m-0 
