id,CPU (cores),Memory (GB),Executor,Arrival Time (T_A),Start Time (T_S),Finish Time (T_F),Waiting Time (T_W),Estimated Finish Time (T_est),Deadline Violation Time (T_D),Deadline Satisfied,Placement List
job-4847,6,12,8,242023,242023,242164,0,141,242264,true,L-l-0 C-m-2 C-m-0 C-m-1 C-l-2 C-l-2 C-l-0 C-l-0 
job-4848,2,12,6,242068,242068,242270,0,202,242521,true,L-m-0 L-l-0 C-m-2 C-m-0 C-m-1 C-s-0 
job-4851,4,11,5,242228,242228,242291,0,63,242526,true,L-l-0 C-m-2 C-m-0 C-m-1 C-s-2 
job-4850,1,9,6,242163,242163,242334,0,171,242453,true,L-m-0 L-m-0 L-l-0 L-l-0 L-s-0 C-s-1 
job-4852,1,6,1,242281,242281,242350,0,69,242365,true,L-s-0 
job-4853,4,11,3,242333,242333,242376,0,43,242397,true,L-m-0 L-l-0 L-l-0 
job-4854,4,7,1,242384,242384,242543,0,159,242571,true,L-s-0 
job-4857,3,4,5,242532,242532,242554,0,22,242847,true,C-s-2 C-s-0 C-m-1 C-m-1 C-l-2 
job-4856,6,11,2,242470,242470,242584,0,114,242683,true,C-m-2 C-m-0 
job-4855,4,8,6,242426,242426,242616,0,190,242657,true,L-m-0 L-m-0 L-l-0 L-l-0 L-l-0 C-s-1 
job-4858,1,5,4,242586,242586,242750,0,164,242865,true,L-s-0 L-s-0 L-s-0 C-s-2 
job-4859,2,10,5,242624,242624,242757,0,133,242845,true,C-s-2 L-m-0 L-m-0 L-m-0 L-l-0 
job-4860,2,10,1,242672,242672,242819,0,147,242834,true,L-l-0 
job-4861,5,4,6,242712,242712,242830,0,118,242942,true,L-l-0 C-m-2 C-m-0 C-m-1 C-l-2 C-l-2 
job-4862,6,12,7,242751,242830,243012,79,182,242976,false,L-m-0 L-l-0 L-l-0 C-m-2 C-m-0 C-m-1 C-l-2 
job-4865,3,7,6,242910,243012,243118,102,106,243165,true,C-s-2 C-s-1 C-s-0 C-l-0 C-l-0 C-l-0 
job-4864,2,6,5,242858,243012,243169,154,157,243208,true,L-m-0 C-m-2 C-m-0 C-m-1 L-s-0 
job-4863,6,7,8,242815,243012,243303,197,291,243186,false,L-m-0 L-l-0 L-l-0 C-m-2 C-m-0 C-m-1 C-l-2 C-l-2 
job-4868,1,12,1,243054,243303,243333,249,30,243116,false,C-m-2 
job-4866,6,11,8,242957,243303,243350,346,47,243278,false,L-m-0 L-l-0 L-l-0 C-m-2 C-m-0 C-m-1 C-l-2 C-l-2 
job-4871,5,7,3,243195,243350,243382,155,32,243421,true,C-m-2 C-l-2 C-l-2 
job-4869,2,7,4,243097,243303,243383,206,80,243255,false,C-m-0 C-m-1 L-s-0 L-s-0 
job-4872,3,8,1,243259,243350,243388,91,38,243414,true,C-m-2 
job-4873,1,11,1,243304,243350,243388,46,38,243511,true,L-m-0 
job-4870,5,8,5,243143,243350,243391,207,41,243242,false,L-m-0 C-m-0 C-m-1 L-l-0 L-l-0 
job-4875,3,12,2,243420,243420,243438,0,18,243636,true,L-m-0 L-m-0 
job-4874,1,8,2,243359,243359,243489,0,130,243752,true,L-l-0 L-l-0 
job-4876,4,8,3,243474,243474,243505,0,31,243673,true,L-m-0 L-l-0 L-l-0 
job-4867,2,5,1,243007,243303,243628,296,325,243491,false,L-m-0 
job-4878,5,5,8,243585,243585,243652,0,67,243950,true,C-m-2 C-m-0 C-m-1 C-l-2 C-l-2 C-l-0 C-l-0 C-l-1 
job-4877,3,11,6,243533,243533,243743,0,210,243993,true,L-m-0 L-m-0 L-s-0 L-l-0 L-l-0 L-l-0 
job-4879,6,12,3,243644,243652,243755,8,103,243927,true,C-m-2 C-m-0 C-m-1 
job-4881,3,11,7,243749,243749,243766,0,17,243859,true,C-l-1 C-l-1 L-s-0 L-m-0 L-m-0 L-l-0 L-l-0 
job-4880,5,12,5,243694,243694,243905,0,211,243983,true,C-l-2 C-l-2 C-l-0 C-l-0 C-l-1 
job-4882,5,9,3,243798,243798,243959,0,161,244161,true,C-l-1 L-m-0 L-l-0 
job-4883,5,7,7,243847,243905,244064,58,159,244140,true,L-l-0 C-l-1 C-m-2 C-m-0 C-m-1 C-l-2 C-l-2 
job-4887,3,7,5,244038,244064,244081,26,17,244251,true,L-m-0 C-m-2 C-m-0 C-m-1 C-l-0 
job-4884,5,11,6,243900,244064,244147,164,83,243986,false,L-m-0 L-l-0 L-l-0 C-m-2 C-m-0 C-m-1 
job-4886,4,8,8,243986,244064,244168,78,104,244104,false,C-s-1 C-s-0 C-l-2 C-l-2 C-l-2 C-l-1 C-l-1 C-l-1 
job-4885,4,6,2,243945,244064,244181,119,117,244105,false,L-s-0 C-s-2 
job-4890,2,12,8,244184,244184,244254,0,70,244498,true,L-m-0 C-m-2 C-l-0 L-s-0 C-s-1 C-s-0 C-s-2 C-m-0 
job-4891,2,6,7,244237,244237,244308,0,71,244367,true,C-m-0 C-m-0 C-m-0 C-m-1 C-m-1 C-m-1 C-m-1 
job-4889,6,9,5,244133,244147,244327,14,180,244478,true,C-l-0 L-m-0 L-l-0 L-l-0 C-m-2 
job-4888,4,4,1,244088,244088,244333,0,245,244373,true,C-l-0 
job-4892,2,4,8,244284,244284,244351,0,67,244540,true,L-m-0 C-m-0 C-m-2 C-l-0 L-s-0 L-s-0 C-s-1 C-s-1 
job-4895,1,7,1,244451,244451,244538,0,87,244633,true,L-m-0 
job-4894,5,7,5,244392,244392,244619,0,227,244690,true,C-l-0 C-l-2 C-l-2 C-l-1 C-l-1 
job-4896,3,11,7,244506,244619,244631,113,12,244574,false,C-l-0 C-l-0 L-s-0 C-s-1 C-s-0 C-s-2 C-l-2 
job-4897,3,11,5,244550,244619,244702,69,83,244650,false,C-l-2 C-l-2 C-l-2 C-l-1 C-l-1 
job-4898,6,5,3,244596,244702,244715,106,13,244637,false,C-l-0 C-l-2 C-l-2 
job-4899,4,4,7,244654,244702,244723,48,21,244812,true,L-s-0 C-s-1 C-s-0 C-s-2 C-l-1 C-l-1 C-l-1 
job-4893,6,6,7,244336,244336,244745,0,409,244868,true,L-m-0 C-m-0 C-m-2 C-l-0 L-l-0 L-l-0 C-m-1 
job-4900,1,11,2,244700,244702,244756,2,54,244765,true,L-m-0 L-m-0 
job-4902,3,10,3,244794,244794,244875,0,81,245151,true,L-m-0 L-m-0 C-s-0 
job-4901,2,9,8,244747,244747,244882,0,135,245066,true,L-m-0 L-s-0 L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 C-s-1 
job-4903,3,5,2,244847,244847,244912,0,65,245033,true,C-s-2 C-m-0 
job-4904,1,11,6,244884,244884,244915,0,31,245120,true,C-s-2 C-m-0 C-m-0 L-s-0 L-m-0 L-m-0 
job-4905,1,6,6,244930,244930,245018,0,88,245027,true,L-s-0 L-s-0 L-m-0 L-m-0 L-m-0 L-m-0 
job-4906,2,6,2,244975,244975,245020,0,45,245203,true,L-m-0 L-l-0 
job-4907,3,9,4,245039,245039,245090,0,51,245386,true,L-s-0 L-m-0 L-m-0 L-l-0 
job-4909,6,9,1,245138,245138,245198,0,60,245269,true,L-l-0 
job-4911,1,6,7,245243,245243,245280,0,37,245306,true,L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 
job-4908,5,6,7,245088,245088,245291,0,203,245556,true,L-l-0 C-m-0 C-m-2 C-m-1 C-l-1 C-l-1 C-l-0 
job-4912,4,10,3,245291,245291,245313,0,22,245589,true,C-l-0 C-l-0 L-s-0 
job-4913,5,5,8,245330,245330,245372,0,42,245421,true,C-l-0 L-m-0 L-l-0 L-l-0 C-m-0 C-m-2 C-m-1 C-l-1 
job-4910,4,9,1,245196,245196,245474,0,278,245739,true,C-l-0 
job-4914,2,6,2,245384,245384,245498,0,114,245662,true,C-l-0 C-l-0 
job-4916,6,10,8,245476,245476,245547,0,71,245704,true,L-m-0 L-l-0 L-l-0 C-m-0 C-m-2 C-m-1 C-l-1 C-l-1 
job-4915,3,5,2,245430,245430,245568,0,138,245644,true,C-l-0 L-s-0 
job-4919,4,12,6,245638,245638,245660,0,22,245857,true,C-m-1 C-l-0 C-l-0 L-s-0 L-l-0 L-l-0 
job-4918,2,5,8,245585,245585,245668,0,83,245943,true,L-m-0 L-m-0 L-m-0 C-m-0 C-m-0 C-m-0 C-m-2 C-m-2 
job-4917,2,5,6,245526,245526,245676,0,150,245720,true,L-m-0 C-m-0 C-m-2 C-m-1 C-l-0 C-l-0 
job-4922,2,9,6,245785,245785,245887,0,102,245946,true,L-l-0 L-l-0 C-s-2 C-s-0 C-s-1 C-m-0 
job-4920,2,7,4,245687,245687,245905,0,218,246025,true,L-s-0 L-s-0 L-m-0 L-m-0 
job-4924,6,8,2,245901,245901,245957,0,56,246219,true,C-l-2 C-l-2 
job-4925,6,6,1,245952,245957,246002,5,45,246192,true,C-l-2 
job-4921,2,7,6,245737,245737,246025,0,288,246241,true,L-m-0 L-m-0 L-l-0 L-l-0 L-l-0 L-l-0 
job-4926,6,8,5,246007,246025,246037,18,12,246096,true,L-m-0 L-l-0 L-l-0 C-l-2 C-l-2 
job-4927,2,9,8,246057,246057,246098,0,41,246246,true,C-m-0 C-m-2 C-m-1 C-l-0 C-l-1 L-s-0 L-m-0 L-m-0 
job-4928,5,10,1,246097,246097,246117,0,20,246206,true,L-l-0 
job-4923,5,11,7,245845,245845,246185,0,340,246413,true,C-m-0 C-m-2 C-m-1 C-l-0 C-l-0 C-l-1 C-l-1 
job-4930,1,11,3,246192,246192,246265,0,73,246418,true,L-m-0 L-m-0 L-l-0 
job-4929,5,5,4,246152,246152,246289,0,137,246473,true,L-m-0 L-l-0 L-l-0 C-l-2 
job-4931,4,12,1,246246,246246,246322,0,76,246348,true,C-l-2 
job-4932,6,10,6,246295,246295,246403,0,108,246604,true,C-l-2 L-m-0 L-l-0 L-l-0 C-m-0 C-m-2 
job-4933,6,8,8,246335,246403,246451,68,48,246467,true,L-m-0 L-l-0 L-l-0 C-m-0 C-m-2 C-m-1 C-l-2 C-l-2 
job-4935,5,12,1,246419,246419,246467,0,48,246640,true,C-l-0 
job-4934,2,8,3,246383,246403,246481,20,78,246600,true,L-m-0 C-m-0 C-m-2 
job-4938,6,6,4,246559,246559,246593,0,34,246703,true,L-l-0 L-l-0 C-m-0 C-m-2 
job-4937,1,6,1,246514,246514,246617,0,103,246744,true,L-m-0 
job-4936,2,5,3,246466,246466,246619,0,153,246627,true,L-m-0 L-m-0 L-m-0 
job-4939,6,9,7,246598,246598,246837,0,239,247034,true,L-l-0 L-l-0 C-m-0 C-m-2 C-m-1 C-l-0 C-l-0 
job-4941,4,9,1,246722,246837,246874,115,37,246982,true,L-s-0 
job-4943,3,10,6,246825,246837,246899,12,62,247105,true,C-s-2 C-s-0 C-s-1 C-l-0 C-l-0 C-l-0 
job-4942,1,11,1,246777,246837,246911,60,74,247017,true,L-m-0 
job-4944,6,6,6,246863,246899,246914,36,15,247126,true,C-l-0 C-l-0 C-l-2 C-l-2 C-l-1 C-l-1 
job-4945,4,9,5,246919,246919,246945,0,26,247171,true,L-s-0 C-s-2 C-s-0 C-s-1 C-l-0 
job-4940,6,11,6,246665,246837,246998,172,161,247118,true,L-m-0 L-l-0 L-l-0 C-m-0 C-m-2 C-m-1 
job-4947,5,5,1,247037,247037,247091,0,54,247091,false,L-m-0 
job-4948,6,7,3,247089,247089,247166,0,77,247421,true,L-l-0 L-l-0 C-m-0 
job-4949,5,7,1,247130,247130,247187,0,57,247407,true,L-m-0 
job-4950,4,12,1,247183,247183,247295,0,112,247341,true,L-s-0 
job-4946,1,7,2,246980,246980,247316,0,336,247512,true,L-m-0 L-m-0 
job-4952,1,6,4,247281,247281,247338,0,57,247464,true,C-m-0 C-m-0 C-s-2 C-s-2 
job-4951,6,12,4,247230,247230,247411,0,181,247664,true,L-m-0 L-l-0 L-l-0 C-m-0 
job-4953,2,9,4,247333,247333,247421,0,88,247499,true,L-m-0 L-s-0 C-s-0 C-s-1 
job-4955,6,5,4,247437,247437,247447,0,10,247603,true,C-l-2 L-m-0 L-l-0 L-l-0 
job-4956,2,12,7,247503,247503,247550,0,47,247847,true,C-m-2 C-m-1 C-l-2 C-l-2 C-l-2 L-s-0 L-m-0 
job-4957,6,6,5,247539,247539,247636,0,97,247670,true,L-m-0 L-l-0 L-l-0 C-m-0 C-l-1 
job-4954,6,4,5,247377,247377,247737,0,360,247934,true,C-m-2 C-m-1 C-l-0 C-l-0 C-l-2 
job-4959,4,12,5,247637,247637,247787,0,150,248062,true,C-s-0 C-s-1 C-s-2 C-m-0 C-m-0 
job-4958,4,6,7,247589,247636,247815,47,179,247810,false,C-l-2 L-s-0 L-m-0 L-m-0 L-l-0 L-l-0 L-l-0 
job-4962,6,12,4,247802,247815,247843,13,28,247987,true,C-l-2 L-m-0 L-l-0 L-l-0 
job-4960,5,12,7,247687,247737,247858,50,121,247893,true,C-l-2 C-m-2 C-m-1 C-l-0 C-l-0 C-l-1 C-l-1 
job-4961,1,6,1,247757,247757,247904,0,147,248029,true,C-m-2 
job-4963,2,7,2,247854,247854,247920,0,66,248041,true,C-m-2 C-m-1 
job-4965,1,5,1,247947,247947,248017,0,70,248300,true,C-m-2 
job-4966,6,4,2,247998,247998,248020,0,22,248258,true,L-m-0 L-l-0 
job-4964,2,7,4,247900,247900,248071,0,171,248269,true,C-m-2 C-m-2 C-m-1 C-m-1 
job-4967,2,8,5,248044,248044,248098,0,54,248167,true,C-m-2 C-m-2 C-m-1 C-m-1 L-s-0 
job-4968,3,12,6,248103,248103,248179,0,76,248468,true,L-s-0 L-m-0 L-m-0 L-l-0 L-l-0 L-l-0 
job-4969,6,6,4,248140,248140,248225,0,85,248489,true,C-m-2 C-m-1 C-m-0 C-l-0 
job-4970,1,8,1,248199,248199,248311,0,112,248466,true,C-m-2 
job-4973,4,10,8,248351,248351,248437,0,86,248494,true,C-m-2 L-l-0 L-l-0 L-l-0 C-s-0 C-s-1 C-s-2 C-m-1 
job-4972,4,6,2,248281,248281,248441,0,160,248475,true,L-m-0 L-m-0 
job-4971,4,12,2,248238,248238,248447,0,209,248631,true,C-m-2 L-s-0 
job-4974,5,9,2,248409,248409,248448,0,39,248666,true,C-m-0 C-l-0 
job-4975,1,9,7,248458,248458,248510,0,52,248779,true,L-s-0 L-m-0 L-m-0 L-m-0 L-l-0 L-l-0 L-l-0 
job-4976,6,6,2,248507,248507,248586,0,79,248665,true,L-l-0 C-m-2 
job-4978,1,7,1,248599,248599,248629,0,30,248808,true,L-l-0 
job-4977,2,6,3,248553,248553,248690,0,137,248713,true,L-l-0 L-l-0 L-l-0 
job-4980,3,12,2,248717,248717,248743,0,26,248937,true,L-l-0 L-l-0 
job-4979,4,10,7,248654,248654,248778,0,124,248945,true,L-l-0 L-s-0 L-m-0 L-m-0 C-s-0 C-s-1 C-s-2 
job-4981,1,7,3,248768,248768,248841,0,73,248883,true,L-l-0 L-l-0 L-l-0 
job-4982,2,11,5,248820,248820,248883,0,63,248994,true,L-l-0 L-l-0 L-s-0 L-m-0 L-m-0 
job-4983,3,5,7,248872,248872,248913,0,41,249069,true,L-m-0 L-l-0 L-l-0 C-s-0 C-s-1 C-s-2 C-m-2 
job-4984,2,5,6,248911,248911,248974,0,63,249084,true,L-m-0 L-m-0 L-l-0 L-l-0 L-l-0 C-m-2 
job-4985,6,8,5,248956,248956,249049,0,93,249086,true,L-l-0 C-m-2 C-m-1 C-m-0 C-l-0 
job-4987,4,10,8,249054,249054,249071,0,17,249217,true,L-s-0 C-s-0 C-s-1 C-s-2 C-l-1 C-l-1 C-l-1 C-l-2 
job-4986,5,5,8,248995,249049,249126,54,77,249342,true,L-m-0 L-l-0 L-l-0 C-m-2 C-m-1 C-m-0 C-l-0 C-l-0 
job-4988,1,11,6,249109,249109,249195,0,86,249477,true,L-m-0 L-m-0 L-l-0 L-l-0 C-m-2 C-m-2 
job-4989,2,8,3,249157,249157,249244,0,87,249400,true,L-m-0 L-l-0 L-l-0 
job-4993,1,10,2,249355,249355,249422,0,67,249606,true,L-m-0 L-m-0 
job-4990,6,7,4,249218,249218,249429,0,211,249498,true,L-m-0 L-l-0 C-m-2 C-m-1 
job-4994,6,5,7,249400,249429,249488,29,59,249722,true,L-l-0 C-l-0 L-m-0 C-m-2 C-m-1 C-l-1 C-l-1 
job-4995,1,7,3,249458,249458,249521,0,63,249724,true,L-m-0 L-m-0 L-l-0 
job-4991,4,9,3,249268,249268,249556,0,288,249798,true,L-l-0 L-s-0 C-s-0 
job-4997,5,10,1,249559,249559,249672,0,113,249952,true,L-l-0 
job-4998,4,9,6,249614,249614,249705,0,91,249904,true,C-l-0 L-s-0 C-s-0 C-m-2 C-m-2 C-m-1 
job-4999,6,9,7,249672,249705,249728,33,23,249793,true,L-l-0 C-l-0 C-m-2 C-m-1 C-l-1 C-l-1 C-l-2 
job-4996,2,5,8,249520,249520,249742,0,222,249819,true,L-m-0 L-m-0 L-m-0 L-l-0 L-l-0 L-l-0 C-m-0 C-l-0 
job-4992,3,6,5,249305,249305,249807,0,502,249882,true,C-s-1 C-s-2 C-m-0 C-m-0 C-l-0 
job-5000,1,10,4,249722,249722,249840,0,118,249885,true,L-m-0 C-s-1 C-s-2 C-m-2 
job-5002,6,8,4,249820,249820,249887,0,67,249889,true,C-l-0 L-l-0 L-l-0 C-m-0 
job-5003,6,7,7,249861,249887,249958,26,71,249965,true,C-l-0 L-l-0 L-l-0 C-m-0 C-m-1 C-l-1 C-l-1 
job-5004,6,11,8,249905,249958,250095,53,137,250249,true,C-l-0 L-l-0 L-l-0 C-m-0 C-m-1 C-l-1 C-l-1 C-l-2 
job-5001,6,11,3,249768,249768,250132,0,364,250327,true,L-m-0 C-m-2 C-l-0 
job-5007,3,8,5,250075,250095,250147,20,52,250197,true,C-m-0 C-m-0 C-m-1 C-m-1 C-l-0 
job-5005,1,6,7,249960,249960,250159,0,199,250217,true,L-m-0 L-m-0 C-m-2 C-m-2 C-m-0 C-m-0 C-m-1 
job-5008,1,11,8,250129,250129,250168,0,39,250225,true,C-l-0 C-l-0 C-l-2 C-l-2 C-l-2 L-s-0 L-l-0 L-l-0 
job-5006,6,9,1,250022,250022,250237,0,215,250238,true,C-l-2 
job-5009,6,10,7,250186,250186,250345,0,159,250614,true,C-l-2 L-m-0 L-l-0 L-l-0 C-m-0 C-m-2 C-m-1 
job-5012,4,8,2,250327,250327,250348,0,21,250501,true,C-s-2 C-s-0 
job-5013,1,11,6,250384,250384,250404,0,20,250698,true,C-l-0 C-l-0 C-l-2 C-l-2 C-l-2 L-m-0 
job-5014,5,7,8,250439,250439,250483,0,44,250567,true,C-l-2 L-m-0 L-l-0 L-l-0 C-m-0 C-m-2 C-m-1 C-l-1 
job-5010,3,7,4,250250,250250,250484,0,234,250588,true,C-l-2 C-l-2 L-s-0 C-s-1 
job-5011,5,10,2,250285,250285,250503,0,218,250615,true,C-l-0 C-l-0 
job-5016,6,10,5,250536,250536,250601,0,65,250659,true,C-l-0 L-l-0 L-l-0 C-m-0 C-m-2 
job-5017,4,12,1,250575,250575,250605,0,30,250797,true,C-l-0 
job-5018,2,9,6,250623,250623,250674,0,51,250771,true,C-l-0 C-l-0 L-l-0 L-l-0 L-l-0 L-l-0 
job-5015,1,12,5,250489,250489,250724,0,235,250997,true,C-l-0 C-l-0 L-s-0 L-m-0 L-m-0 
job-5019,4,9,6,250662,250662,250756,0,94,250855,true,L-l-0 C-s-1 C-s-2 C-s-0 C-m-0 C-m-0 
job-5021,3,4,6,250743,250743,250767,0,24,251039,true,L-m-0 L-l-0 C-l-0 C-l-0 L-s-0 C-m-2 
job-5020,5,4,3,250700,250700,250769,0,69,251063,true,L-m-0 L-l-0 C-l-0 
job-5022,5,9,4,250795,250795,250809,0,14,251008,true,L-m-0 L-l-0 L-l-0 C-m-0 
job-5023,5,9,8,250842,250842,250915,0,73,251001,true,L-m-0 L-l-0 L-l-0 C-m-0 C-m-2 C-m-1 C-l-0 C-l-0 
job-5025,6,7,3,250940,250940,250968,0,28,251042,true,L-m-0 L-l-0 C-m-0 
job-5024,2,11,8,250894,250894,251007,0,113,251059,true,L-m-0 L-l-0 C-m-0 C-m-2 C-m-1 C-l-0 L-s-0 C-s-1 
job-5026,6,10,4,250987,250987,251086,0,99,251134,true,L-m-0 L-l-0 C-m-0 C-m-2 
job-5028,1,11,1,251084,251084,251103,0,19,251257,true,L-m-0 
job-5027,6,7,4,251032,251032,251154,0,122,251214,true,L-l-0 C-m-1 C-l-0 C-l-0 
job-5029,1,7,6,251137,251137,251182,0,45,251438,true,L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 C-m-1 
job-5030,2,10,5,251173,251173,251303,0,130,251565,true,L-l-0 C-m-1 C-m-1 L-s-0 L-m-0 
job-5031,6,4,8,251231,251231,251368,0,137,251547,true,L-m-0 L-l-0 C-m-0 C-m-2 C-l-0 C-l-0 C-l-2 C-l-2 
job-5033,5,10,6,251330,251368,251390,38,22,251568,true,L-l-0 C-m-1 L-m-0 C-m-0 C-m-2 C-l-0 
job-5032,3,4,2,251283,251283,251391,0,108,251542,true,L-l-0 C-m-1 
job-5035,2,6,3,251430,251430,251571,0,141,251640,true,C-l-2 C-l-1 C-l-0 
job-5036,1,9,7,251478,251478,251577,0,99,251707,true,C-l-0 C-l-0 C-l-0 L-s-0 L-m-0 L-m-0 L-m-0 
job-5037,2,12,6,251541,251541,251597,0,56,251679,true,L-l-0 L-l-0 L-l-0 L-l-0 C-s-1 C-s-2 
job-5034,5,12,5,251384,251384,251633,0,249,251658,true,C-l-0 C-l-2 C-l-2 C-l-1 C-l-1 
job-5039,2,9,2,251629,251629,251644,0,15,251878,true,L-m-0 L-m-0 
job-5040,6,8,1,251676,251676,251710,0,34,251895,true,C-l-0 
job-5038,3,11,4,251581,251581,251726,0,145,251744,true,C-l-0 C-l-0 L-s-0 L-m-0 
job-5041,6,7,4,251724,251724,251854,0,130,251893,true,C-l-0 L-l-0 L-l-0 C-m-1 
job-5043,2,8,1,251813,251813,251865,0,52,252000,true,L-m-0 
job-5044,3,8,3,251854,251854,251886,0,32,251951,true,C-m-0 C-m-2 C-l-0 
job-5042,5,11,8,251763,251763,251933,0,170,252081,true,C-l-0 L-m-0 C-m-0 C-m-2 C-l-2 C-l-2 C-l-1 C-l-1 
job-5046,5,8,3,251959,251959,252046,0,87,252268,true,L-m-0 L-l-0 L-l-0 
job-5045,3,8,1,251898,251898,252072,0,174,252197,true,L-m-0 
job-5048,3,8,3,252059,252059,252104,0,45,252255,true,L-m-0 L-l-0 L-l-0 
job-5050,1,4,7,252144,252144,252207,0,63,252377,true,L-s-0 L-m-0 L-m-0 L-m-0 L-l-0 L-l-0 L-l-0 
job-5047,3,11,4,252011,252011,252216,0,205,252460,true,L-s-0 C-s-1 C-s-2 C-s-0 
job-5049,5,11,3,252102,252102,252225,0,123,252254,true,L-m-0 L-l-0 C-m-0 
job-5052,1,9,4,252245,252245,252284,0,39,252552,true,C-m-2 C-m-2 C-m-2 C-m-1 
job-5054,6,12,3,252328,252328,252404,0,76,252699,true,C-l-2 L-m-0 L-l-0 
job-5051,5,5,3,252195,252195,252428,0,233,252435,true,C-m-2 C-m-1 C-l-2 
job-5053,3,8,2,252291,252291,252492,0,201,252539,true,C-m-2 C-m-1 
job-5056,4,12,8,252431,252431,252505,0,74,252596,true,L-m-0 L-l-0 L-l-0 C-m-2 C-m-1 L-s-0 C-s-1 C-s-2 
job-5055,2,9,3,252384,252384,252542,0,158,252759,true,L-m-0 L-l-0 L-l-0 
job-5058,3,5,4,252532,252532,252574,0,42,252625,true,L-m-0 L-l-0 L-l-0 C-m-0 
job-5057,2,11,3,252487,252487,252593,0,106,252656,true,L-m-0 C-s-0 C-m-0 
job-5059,6,7,4,252572,252572,252629,0,57,252676,true,L-l-0 C-m-2 C-m-1 C-l-2 
job-5061,6,4,4,252668,252668,252686,0,18,252868,true,L-l-0 C-l-2 C-m-2 C-m-1 
job-5062,2,10,4,252717,252717,252793,0,76,253037,true,L-l-0 L-l-0 L-l-0 L-l-0 
job-5063,4,11,1,252777,252777,252832,0,55,252877,true,C-l-2 
job-5060,4,6,5,252627,252627,252834,0,207,253096,true,L-l-0 C-l-2 L-s-0 L-m-0 L-m-0 
job-5064,2,7,4,252835,252835,252890,0,55,252894,true,L-s-0 L-s-0 L-m-0 L-m-0 
job-5065,2,9,3,252894,252894,253008,0,114,253057,true,L-s-0 L-m-0 L-m-0 
job-5067,1,10,8,252976,252976,253016,0,40,253164,true,L-l-0 L-l-0 L-l-0 C-s-0 C-s-1 C-s-2 C-m-2 C-m-2 
job-5068,6,6,4,253027,253027,253047,0,20,253235,true,L-m-0 L-l-0 C-m-2 C-m-1 
job-5066,1,9,3,252930,252930,253115,0,185,253216,true,L-m-0 L-l-0 L-l-0 
job-5069,4,10,6,253072,253072,253180,0,108,253240,true,L-m-0 L-l-0 L-l-0 L-s-0 C-s-0 C-s-1 
job-5070,4,6,7,253121,253121,253243,0,122,253316,true,L-m-0 L-l-0 C-s-2 C-m-2 C-m-2 C-m-1 C-m-1 
job-5072,6,4,4,253220,253220,253261,0,41,253372,true,L-l-0 C-l-2 C-l-1 C-l-1 
job-5073,4,8,3,253261,253261,253323,0,62,253357,true,C-l-2 C-l-2 L-s-0 
job-5074,6,12,3,253313,253313,253340,0,27,253523,true,L-m-0 L-l-0 L-l-0 
job-5071,2,4,6,253167,253167,253537,0,370,253725,true,C-m-0 C-m-0 C-m-0 C-m-0 C-l-2 C-l-2 
job-5075,3,12,3,253370,253370,253544,0,174,253789,true,C-l-2 C-l-2 L-s-0 
job-5076,4,9,2,253437,253437,253555,0,118,253752,true,L-m-0 L-m-0 
job-5080,4,9,7,253633,253633,253646,0,13,253893,true,L-s-0 L-m-0 L-m-0 C-m-0 C-m-0 C-m-1 C-m-1 
job-5079,4,11,3,253572,253572,253650,0,78,253676,true,C-m-2 C-l-2 C-l-2 
job-5077,4,8,6,253481,253481,253655,0,174,253938,true,L-l-0 L-l-0 L-l-0 C-s-2 C-s-0 C-s-1 
job-5078,2,6,2,253529,253529,253716,0,187,253815,true,C-l-2 C-m-2 
job-5081,5,6,1,253686,253686,253735,0,49,253767,true,C-m-2 
job-5082,4,6,4,253735,253735,253760,0,25,253986,true,L-s-0 L-m-0 L-m-0 L-l-0 
job-5083,4,10,3,253784,253784,253841,0,57,254133,true,L-s-0 L-m-0 L-m-0 
job-5085,3,7,5,253892,253892,253903,0,11,254135,true,L-l-0 L-l-0 L-s-0 L-m-0 L-m-0 
job-5084,1,6,5,253839,253839,253967,0,128,254092,true,L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 
job-5086,4,9,3,253945,253945,253990,0,45,254136,true,L-l-0 L-s-0 L-m-0 
job-5087,6,9,8,254005,254005,254059,0,54,254270,true,L-m-0 L-l-0 L-l-0 C-m-2 C-m-0 C-m-1 C-l-2 C-l-2 
job-5088,6,8,5,254055,254059,254131,4,72,254200,true,L-m-0 L-l-0 L-l-0 C-m-2 C-m-0 
job-5090,3,7,3,254157,254157,254244,0,87,254292,true,C-m-1 L-s-0 L-m-0 
job-5091,4,12,5,254205,254205,254339,0,134,254371,true,L-m-0 L-l-0 L-l-0 L-l-0 C-s-2 
job-5092,5,10,2,254260,254260,254418,0,158,254539,true,C-m-2 C-m-0 
job-5093,1,6,8,254303,254303,254448,0,145,254703,true,L-m-0 L-m-0 L-m-0 C-m-2 C-m-2 C-m-2 C-m-0 C-m-0 
job-5094,1,8,5,254344,254344,254489,0,145,254657,true,L-m-0 C-m-0 C-m-1 C-m-1 C-m-1 
job-5089,5,6,1,254099,254099,254546,0,447,254620,true,C-m-1 
